Product ID,Location,Risk Score,Backorder Risk,Distribution Center
10006155,USA,High,56,Center F
10006165,USA,High,58,Center F
10006185,USA,High,51,Center F
10006205,USA,High,60,Center F
10006215,USA,High,66,Center F
10006225,USA,High,77,Center F
10006235,USA,High,56,Center F
10006245,USA,High,75,Center F
10006255,USA,High,65,Center F
10006265,USA,High,95,Center F
10006275,USA,High,59,Center F
10006285,USA,High,74,Center F
10006295,USA,High,71,Center F
10006305,USA,High,90,Center F
10006315,USA,High,77,Center F
10006325,USA,High,64,Center F
10006335,USA,High,92,Center F
10006345,USA,High,76,Center F
10006355,USA,High,94,Center F
10006365,USA,High,95,Center F
10006375,USA,High,60,Center F
10006385,USA,High,64,Center F
10006395,USA,High,87,Center F
10006405,USA,High,68,Center F
10006415,USA,High,52,Center F
10006425,USA,High,69,Center F
10006435,USA,High,87,Center F
10006445,USA,High,93,Center F
10006455,USA,High,94,Center F
10006465,USA,High,92,Center F
10006475,USA,High,79,Center F
10006485,USA,High,69,Center F
10006495,USA,High,57,Center F
10006505,USA,High,57,Center F
10006515,USA,High,85,Center F
10006535,USA,High,75,Center F
10006545,USA,High,87,Center F
10006555,USA,High,68,Center F
10006565,USA,High,81,Center F
10006575,USA,High,76,Center F
10006585,USA,High,84,Center F
10006605,USA,High,82,Center F
10006615,USA,High,57,Center F
10006635,USA,High,93,Center F
10006645,USA,High,84,Center F
10006655,USA,High,90,Center F
10006665,USA,High,57,Center F
10006675,USA,High,93,Center F
10006685,USA,High,68,Center F
10006695,USA,High,65,Center F
10006705,USA,High,83,Center F
10006725,USA,High,83,Center F
10006735,USA,High,55,Center F
10006765,USA,High,56,Center F
10006775,USA,High,63,Center F
10006785,USA,High,69,Center F
10006795,USA,High,64,Center F
10006805,USA,High,66,Center F
10006815,USA,High,65,Center F
10006825,USA,High,86,Center F
10006845,USA,High,52,Center F
10006855,USA,High,66,Center F
10006865,USA,High,94,Center F
10006875,USA,High,93,Center F
10006885,USA,High,63,Center F
10006905,USA,High,94,Center F
10006915,USA,High,94,Center F
10006925,USA,High,52,Center F
10006935,USA,High,56,Center F
10006955,USA,High,77,Center F
10006965,USA,High,78,Center F
10006985,USA,High,88,Center F
10007005,USA,High,69,Center F
10007015,USA,High,54,Center F
10007025,USA,High,84,Center F
10007045,USA,High,76,Center F
10007055,USA,High,88,Center F
10007065,USA,High,68,Center F
10007075,USA,High,51,Center F
10007095,USA,High,66,Center F
10007105,USA,High,87,Center F
10007115,USA,High,65,Center F
10007125,USA,High,71,Center F
10007135,USA,High,93,Center F
10007155,USA,High,57,Center F
10007165,USA,High,68,Center F
10007205,USA,High,56,Center F
10007215,USA,High,85,Center F
10007225,USA,High,68,Center F
10007235,USA,High,65,Center F
10007245,USA,High,55,Center F
10007255,USA,High,93,Center F
10007275,USA,High,79,Center F
10007305,USA,High,78,Center F
10007315,USA,High,92,Center F
10007325,USA,High,74,Center F
10007335,USA,High,57,Center F
10007345,USA,High,57,Center F
10007375,USA,High,84,Center F
10007395,USA,High,77,Center F
10007405,USA,High,93,Center F
10007415,USA,High,67,Center F
10007425,USA,High,87,Center F
10007435,USA,High,92,Center F
10007455,USA,High,65,Center F
10007465,USA,High,54,Center F
10007475,USA,High,80,Center F
10007485,USA,High,56,Center F
10007495,USA,High,53,Center F
10007515,USA,High,56,Center F
10007525,USA,High,71,Center F
10007535,USA,High,83,Center F
10007545,USA,High,86,Center F
10007555,USA,High,58,Center F
10007565,USA,High,60,Center F
10007575,USA,High,67,Center F
10007585,USA,High,56,Center F
10007615,USA,High,85,Center F
10007625,USA,High,82,Center F
10007645,USA,High,79,Center F
10007655,USA,High,86,Center F
10007665,USA,High,79,Center F
10007695,USA,High,71,Center F
10007715,USA,High,85,Center F
10007735,USA,High,71,Center F
10007745,USA,High,60,Center F
10007755,USA,High,95,Center F
10007765,USA,High,94,Center F
10007775,USA,High,86,Center F
10007785,USA,High,51,Center F
10007795,USA,High,83,Center F
10007805,USA,High,55,Center F
10007825,USA,High,52,Center F
10007835,USA,High,64,Center F
10007845,USA,High,59,Center F
10007855,USA,High,51,Center F
10007875,USA,High,68,Center F
10007885,USA,High,88,Center F
10007895,USA,High,94,Center F
10007905,USA,High,94,Center F
10007915,USA,High,81,Center F
10007925,USA,High,82,Center F
10007935,USA,High,79,Center F
10007945,USA,High,58,Center F
10007955,USA,High,78,Center F
10007975,USA,High,69,Center F
10007995,USA,High,59,Center F
10008015,USA,High,66,Center F
10008035,USA,High,79,Center F
10008045,USA,High,78,Center F
10008055,USA,High,89,Center F
10008065,USA,High,95,Center F
10008095,USA,High,54,Center F
10008105,USA,High,93,Center F
10008115,USA,High,56,Center F
10008125,USA,High,68,Center F
10008135,USA,High,76,Center F
10008155,USA,High,76,Center F
10008165,USA,High,68,Center F
10008185,USA,High,54,Center F
10008195,USA,High,92,Center F
10008205,USA,High,59,Center F
10008215,USA,High,66,Center F
10008225,USA,High,93,Center F
10008235,USA,High,74,Center F
10008245,USA,High,80,Center F
10008255,USA,High,81,Center F
10008265,USA,High,78,Center F
10008275,USA,High,71,Center F
10008285,USA,High,57,Center F
10008295,USA,High,53,Center F
10008335,USA,High,51,Center F
10008345,USA,High,80,Center F
10008355,USA,High,53,Center F
10008365,USA,High,68,Center F
10008375,USA,High,95,Center F
10008385,USA,High,63,Center F
10008395,USA,High,94,Center F
10008405,USA,High,69,Center F
10008415,USA,High,93,Center F
10008425,USA,High,59,Center F
10008435,USA,High,66,Center F
10008445,USA,High,85,Center F
10008455,USA,High,89,Center F
10008465,USA,High,69,Center F
10008475,USA,High,59,Center F
10008485,USA,High,74,Center F
10008495,USA,High,78,Center F
10008505,USA,High,53,Center F
10008515,USA,High,94,Center F
10008525,USA,High,57,Center F
10008535,USA,High,57,Center F
10008545,USA,High,51,Center F
10008555,USA,High,71,Center F
10008565,USA,High,74,Center F
10008575,USA,High,68,Center F
10008585,USA,High,87,Center F
10008595,USA,High,54,Center F
10008605,USA,High,74,Center F
10008615,USA,High,90,Center F
10008625,USA,High,92,Center F
10008635,USA,High,80,Center F
10008645,USA,High,63,Center F
10008655,USA,High,53,Center F
10008665,USA,High,63,Center F
10008675,USA,High,84,Center F
10008705,USA,High,53,Center F
10008715,USA,High,60,Center F
10008725,USA,High,75,Center F
10008735,USA,High,81,Center F
10008745,USA,High,68,Center F
10008755,USA,High,87,Center F
10008765,USA,High,52,Center F
10008775,USA,High,89,Center F
10008795,USA,High,95,Center F
10008805,USA,High,64,Center F
10008815,USA,High,67,Center F
10008825,USA,High,57,Center F
10008845,USA,High,51,Center F
10008855,USA,High,69,Center F
10008875,USA,High,65,Center F
10008885,USA,High,53,Center F
10008895,USA,High,84,Center F
10008905,USA,High,78,Center F
10008915,USA,High,63,Center F
10008925,USA,High,92,Center F
10008935,USA,High,88,Center F
10008945,USA,High,88,Center F
10008955,USA,High,87,Center F
10008965,USA,High,53,Center F
10008975,USA,High,77,Center F
10008985,USA,High,57,Center F
10008995,USA,High,54,Center F
10009005,USA,High,85,Center F
10009015,USA,High,74,Center F
10009025,USA,High,59,Center F
10009035,USA,High,90,Center F
10009045,USA,High,58,Center F
10009055,USA,High,94,Center F
10009065,USA,High,92,Center F
10009075,USA,High,82,Center F
10009085,USA,High,71,Center F
10009095,USA,High,82,Center F
10009105,USA,High,69,Center F
10009115,USA,High,87,Center F
10009125,USA,High,79,Center F
10009135,USA,High,85,Center F
10009155,USA,High,86,Center F
10009165,USA,High,63,Center F
10009175,USA,High,82,Center F
10009195,USA,High,77,Center F
10009205,USA,High,69,Center F
10009215,USA,High,58,Center F
10009225,USA,High,57,Center F
10009235,USA,High,53,Center F
10009245,USA,High,87,Center F
10009255,USA,High,52,Center F
10009265,USA,High,71,Center F
10009275,USA,High,76,Center F
10009285,USA,High,66,Center F
10009295,USA,High,68,Center F
10009315,USA,High,86,Center F
10009325,USA,High,87,Center F
10009335,USA,High,59,Center F
10009345,USA,High,57,Center F
10009355,USA,High,80,Center F
10009365,USA,High,77,Center F
10009385,USA,High,93,Center F
10009395,USA,High,51,Center F
10009425,USA,High,53,Center F
10009435,USA,High,76,Center F
10009445,USA,High,82,Center F
10009455,USA,High,69,Center F
10009465,USA,High,86,Center F
10009475,USA,High,67,Center F
10009485,USA,High,57,Center F
10009495,USA,High,90,Center F
10009505,USA,High,66,Center F
10009515,USA,High,92,Center F
10009525,USA,High,71,Center F
10009535,USA,High,79,Center F
10009545,USA,High,57,Center F
10009555,USA,High,69,Center F
10009575,USA,High,80,Center F
10009585,USA,High,59,Center F
10009595,USA,High,59,Center F
10009605,USA,High,85,Center F
10009615,USA,High,56,Center F
10009625,USA,High,80,Center F
10009635,USA,High,75,Center F
10009645,USA,High,53,Center F
10009655,USA,High,78,Center F
10009665,USA,High,74,Center F
10009675,USA,High,90,Center F
10009685,USA,High,87,Center F
10009695,USA,High,77,Center F
10009705,USA,High,59,Center F
10009715,USA,High,90,Center F
10009725,USA,High,66,Center F
10009735,USA,High,95,Center F
10009745,USA,High,92,Center F
10009755,USA,High,60,Center F
10009765,USA,High,51,Center F
10009775,USA,High,77,Center F
10009785,USA,High,83,Center F
10009795,USA,High,88,Center F
10009805,USA,High,64,Center F
10009815,USA,High,77,Center F
10009825,USA,High,52,Center F
10009845,USA,High,71,Center F
10009855,USA,High,94,Center F
10009865,USA,High,93,Center F
10009875,USA,High,55,Center F
10009885,USA,High,66,Center F
10009895,USA,High,89,Center F
10009905,USA,High,85,Center F
10009925,USA,High,58,Center F
10009935,USA,High,93,Center F
10009945,USA,High,82,Center F
10009955,USA,High,59,Center F
10009965,USA,High,55,Center F
10009975,USA,High,87,Center F
10009995,USA,High,74,Center F
10010005,USA,High,57,Center F
10010015,USA,High,63,Center F
10010025,USA,High,54,Center F
10010035,USA,High,55,Center F
10010045,USA,High,82,Center F
10010055,USA,High,68,Center F
10010065,USA,High,57,Center F
10010075,USA,High,66,Center F
10010085,USA,High,82,Center F
10010095,USA,High,83,Center F
10010105,USA,High,78,Center F
10010115,USA,High,75,Center F
10010125,USA,High,90,Center F
10010135,USA,High,58,Center F
10010165,USA,High,78,Center F
10010195,USA,High,57,Center F
10010205,USA,High,55,Center F
10010215,USA,High,85,Center F
10010225,USA,High,63,Center F
10010245,USA,High,77,Center F
10010255,USA,High,56,Center F
10010285,USA,High,63,Center F
10010295,USA,High,54,Center F
10010305,USA,High,67,Center F
10010315,USA,High,74,Center F
10010325,USA,High,93,Center F
10010335,USA,High,52,Center F
10010345,USA,High,75,Center F
10010355,USA,High,80,Center F
10010365,USA,High,76,Center F
10010385,USA,High,78,Center F
10010395,USA,High,86,Center F
10010415,USA,High,83,Center F
10010425,USA,High,55,Center F
10010435,USA,High,58,Center F
10010445,USA,High,65,Center F
10010455,USA,High,77,Center F
10010465,USA,High,69,Center F
10010475,USA,High,60,Center F
10010485,USA,High,67,Center F
10010495,USA,High,86,Center F
10010505,USA,High,80,Center F
10010515,USA,High,95,Center F
10010535,USA,High,59,Center F
10010545,USA,High,67,Center F
10010555,USA,High,66,Center F
10010565,USA,High,94,Center F
10010575,USA,High,55,Center F
10010595,USA,High,58,Center F
10010605,USA,High,93,Center F
10010615,USA,High,53,Center F
10010625,USA,High,71,Center F
10010635,USA,High,85,Center F
10010645,USA,High,69,Center F
10010655,USA,High,69,Center F
10010665,USA,High,66,Center F
10010675,USA,High,60,Center F
10010685,USA,High,52,Center F
10010695,USA,High,86,Center F
10010705,USA,High,64,Center F
10010715,USA,High,75,Center F
10010725,USA,High,81,Center F
10010735,USA,High,94,Center F
10010745,USA,High,66,Center F
10010755,USA,High,88,Center F
10010765,USA,High,54,Center F
10010775,USA,High,69,Center F
10010785,USA,High,93,Center F
10010805,USA,High,78,Center F
10010815,USA,High,89,Center F
10010835,USA,High,75,Center F
10010855,USA,High,92,Center F
10010865,USA,High,80,Center F
10010875,USA,High,68,Center F
10010885,USA,High,54,Center F
10010895,USA,High,88,Center F
10010905,USA,High,54,Center F
10010915,USA,High,75,Center F
10010925,USA,High,87,Center F
10010935,USA,High,60,Center F
10010945,USA,High,56,Center F
10010955,USA,High,94,Center F
10010965,USA,High,94,Center F
10010975,USA,High,93,Center F
10010985,USA,High,89,Center F
10010995,USA,High,58,Center F
10011015,USA,High,69,Center F
10011025,USA,High,95,Center F
10011035,USA,High,69,Center F
10011055,USA,High,85,Center F
10011065,USA,High,90,Center F
10011075,USA,High,85,Center F
10011085,USA,High,74,Center F
10011095,USA,High,93,Center F
10011105,USA,High,74,Center F
10011115,USA,High,66,Center F
10011125,USA,High,57,Center F
10011135,USA,High,58,Center F
10011145,USA,High,69,Center F
10011155,USA,High,90,Center F
10011165,USA,High,84,Center F
10011175,USA,High,93,Center F
10011185,USA,High,53,Center F
10011195,USA,High,78,Center F
10011205,USA,High,84,Center F
10011225,USA,High,77,Center F
10011235,USA,High,56,Center F
10011245,USA,High,76,Center F
10011255,USA,High,90,Center F
10011265,USA,High,95,Center F
10011275,USA,High,84,Center F
10011285,USA,High,90,Center F
10011295,USA,High,80,Center F
10011305,USA,High,60,Center F
10011315,USA,High,88,Center F
10011325,USA,High,60,Center F
10011335,USA,High,63,Center F
10011345,USA,High,66,Center F
10011355,USA,High,88,Center F
10011365,USA,High,92,Center F
10011375,USA,High,94,Center F
10011385,USA,High,83,Center F
10011395,USA,High,85,Center F
10011405,USA,High,63,Center F
10011415,USA,High,63,Center F
10011425,USA,High,51,Center F
10011435,USA,High,84,Center F
10011445,USA,High,83,Center F
10011455,USA,High,77,Center F
10011465,USA,High,79,Center F
10011475,USA,High,55,Center F
10011485,USA,High,63,Center F
10011505,USA,High,65,Center F
10011515,USA,High,74,Center F
10011525,USA,High,65,Center F
10011535,USA,High,79,Center F
10011545,USA,High,82,Center F
10011555,USA,High,64,Center F
10011565,USA,High,71,Center F
10011585,USA,High,85,Center F
10011595,USA,High,81,Center F
10011605,USA,High,57,Center F
10011625,USA,High,56,Center F
10011635,USA,High,90,Center F
10011645,USA,High,71,Center F
10011655,USA,High,56,Center F
10011675,USA,High,81,Center F
10011685,USA,High,64,Center F
10011695,USA,High,59,Center F
10011705,USA,High,87,Center F
10011715,USA,High,53,Center F
10011725,USA,High,67,Center F
10011735,USA,High,54,Center F
10011775,USA,High,89,Center F
10011785,USA,High,71,Center F
10011795,USA,High,74,Center F
10011805,USA,High,74,Center F
10011815,USA,High,82,Center F
10011825,USA,High,81,Center F
10011835,USA,High,57,Center F
10011845,USA,High,92,Center F
10011855,USA,High,69,Center F
10011865,USA,High,64,Center F
10011875,USA,High,83,Center F
10011885,USA,High,76,Center F
10011905,USA,High,85,Center F
10011915,USA,High,94,Center F
10011935,USA,High,77,Center F
10011955,USA,High,65,Center F
10011965,USA,High,68,Center F
10011975,USA,High,76,Center F
10011995,USA,High,86,Center F
10012005,USA,High,65,Center F
10012025,USA,High,69,Center F
10012035,USA,High,67,Center F
10012045,USA,High,82,Center F
10012065,USA,High,58,Center F
10012075,USA,High,83,Center F
10012085,USA,High,52,Center F
10012105,USA,High,79,Center F
10012115,USA,High,57,Center F
10012125,USA,High,60,Center F
10012135,USA,High,54,Center F
10012145,USA,High,63,Center F
10012155,USA,High,56,Center F
10012165,USA,High,83,Center F
10012175,USA,High,67,Center F
10012185,USA,High,63,Center F
10012205,USA,High,68,Center F
10012215,USA,High,74,Center F
10012225,USA,High,74,Center F
10012235,USA,High,59,Center F
10012245,USA,High,83,Center F
10012255,USA,High,54,Center F
10012275,USA,High,59,Center F
10012285,USA,High,88,Center F
10012295,USA,High,55,Center F
10012305,USA,High,86,Center F
10012315,USA,High,89,Center F
10012325,USA,High,53,Center F
10012335,USA,High,69,Center F
10012345,USA,High,75,Center F
10012355,USA,High,68,Center F
10012365,USA,High,78,Center F
10012375,USA,High,83,Center F
10012385,USA,High,67,Center F
10012395,USA,High,71,Center F
10012405,USA,High,71,Center F
10012415,USA,High,77,Center F
10012425,USA,High,69,Center F
10012435,USA,High,59,Center F
10012445,USA,High,81,Center F
10012465,USA,High,60,Center F
10012475,USA,High,92,Center F
10012485,USA,High,92,Center F
10012495,USA,High,93,Center F
10012505,USA,High,56,Center F
10012515,USA,High,59,Center F
10012525,USA,High,68,Center F
10012535,USA,High,58,Center F
10012545,USA,High,51,Center F
10012595,USA,High,65,Center F
10012615,USA,High,80,Center F
10012625,USA,High,51,Center F
10012645,USA,High,56,Center F
10012655,USA,High,95,Center F
10012675,USA,High,55,Center F
10012695,USA,High,80,Center F
10012715,USA,High,69,Center F
10012725,USA,High,88,Center F
10012735,USA,High,77,Center F
10012745,USA,High,52,Center F
10012755,USA,High,67,Center F
10012765,USA,High,86,Center F
10012775,USA,High,77,Center F
10012785,USA,High,53,Center F
10012795,USA,High,54,Center F
10012805,USA,High,67,Center F
10012815,USA,High,83,Center F
10012835,USA,High,56,Center F
10012845,USA,High,60,Center F
10012855,USA,High,79,Center F
10012865,USA,High,85,Center F
10012885,USA,High,68,Center F
10012895,USA,High,65,Center F
10012905,USA,High,86,Center F
